10219601520727546 1.0475285920792577e-17
20929300664290932 1.5440010370205692e-17
47263763650918140 2.5363204779056562e-17
90687445714100020 3.6805363006874844e-17
140794245773883460 4.3668068845151126e-17
218586150342468320 4.795786272034588e-17
362211524488698700 4.87598007479457e-17
600208147985940700 4.449222845568169e-17
994584093968956800 3.816460371830439e-17
1730643227399830000 2.7622268278318332e-17
2643442154418400000 2.0297506995644865e-17
3908239160778425300 1.3805030038374016e-17
6800599040015503000 7.683197162140776e-18
10219601520727546000 4.9125482095569285e-18
15866155198114200000 2.4913353448120564e-18
22705552568370696000 1.4294523556625688e-18
30943257951443620000 8.590014990894711e-19
42169650342858230000 4.778164659460259e-19
49631193273186940000 3.0066101405275202e-19
64411329607706190000 1.5719950855559318e-19
79605558974616520000 8.476188035077715e-20
93691051525599410000 4.2959266456457825e-20
110268846158991640000 2.352177972181884e-20
123589373887249320000 1.47992156362033e-20
