9891975199760548 5.0663826361366805e-17
18673529629427936 7.9422980742426e-17
34120773507057310 1.2070906925056638e-16
58412989571718580 1.6462297256997054e-16
103312041471504820 2.0464643278066523e-16
179769901776742880 2.24807509429181e-16
302783409790333300 2.1157858002714903e-16
509972984009948400 1.814947745160885e-16
947141997766704800 1.3137902137461493e-16
1595255272462603800 9.218709461663351e-17
2962771191970876000 5.2113407920423266e-17
5592957374157458000 2.685197248476197e-17
8970779639335119000 1.4487013096476347e-17
14388610882204672000 7.461863217496436e-18
20929300664291103000 4.087581073904848e-18
30443218590200360000 2.009581433922718e-18
42169650342858230000 9.5779934262486e-19
54727744157282310000 4.564362665360064e-19
74583285276149380000 1.9523306603215797e-19
93691051525599410000 9.744544764745397e-20
113920996073927300000 5.3358858983042644e-20
129779933464757570000 2.746265748894663e-20
145457409583405700000 1.4133924204507335e-20
