11768787123886422 6.697638827176464e-17
18547811900706184 9.107491028973664e-17
31269573030342080 1.1996606757555793e-16
54523705812061280 1.740390183655128e-16
98329295329306960 2.445397165226723e-16
183406462401310270 3.1207557865347487e-16
336379304505635100 3.284091141656632e-16
671164949815536300 2.944240896451031e-16
1170287814278762500 2.4343078317289436e-16
2006499354661147100 1.827608434656716e-16
3162277660168379400 1.3282112617553535e-16
5513957503409806000 8.093030444555557e-17
8402146389083406000 5.426794697053464e-17
14405773606943287000 2.6832164049620824e-17
21584716131460993000 1.4138480026093833e-17
33449547255342900000 6.34527382848375e-18
47648450312248280000 3.0355320804964198e-18
61348631310279480000 1.5478257402049889e-18
77668318419785810000 6.20189067893697e-19
96686503199580680000 3.2130687828706807e-19
118350672951946170000 1.5360246487188263e-19
135427642082889320000 7.459624380974221e-20
165772388558931430000 3.509282880549831e-20
196192737428011970000 1.7886915318858192e-20
