63635.86380174892 1.1372523950654277e-10
98495.83191834422 2.0709058611861653e-10
139339.88934831874 3.3311664099048293e-10
201750.1002643631 5.382051351378486e-10
295057.4127457048 8.494391307859441e-10
435417.9882024938 1.2348182895813247e-9
626738.9021230836 1.724412734452945e-9
856244.949329912 2.2143480527497557e-9
1719783.6288772842 3.0762886351934454e-9
2860584.0373653444 3.5800747221220226e-9
5358866.384273412 4.009160428609246e-9
8972804.125423493 4.30118166922829e-9
13683408.21054971 4.7735783671182975e-9
22607927.08731771 5.690767557352863e-9
38477093.12325636 7.270375409876387e-9
63954850.06132786 8.907786116038331e-9
111283129.86443527 1.0168468402459217e-8
185481091.43519574 1.0442577480906186e-8
309212624.8061883 1.0053206804157893e-8
576476054.035532 8.657499264913819e-9
948879204.4296557 6.999286112360166e-9
1542156880.8029633 4.6964673120241484e-9
2224566163.763894 2.9847847604571478e-9
2971522333.728504 1.8321717988534398e-9
3591146186.9373865 1.217363995957854e-9
4380886877.8724165 7.851403403490145e-10
5161399066.331733 5.039776120180661e-10
5941247384.142822 3.2555600603780633e-10
6840164427.028088 1.9839715570550472e-10
8063896422.857551 1.1112237801547152e-10
