161551.92655737072 5.7000427929303786e-11
219908.06755649653 7.87806777654969e-11
291051.7205158072 1.0334201186540315e-10
396230.7187900552 1.4945026048683372e-10
554625.6919858892 2.0262438694311678e-10
734195.6919727136 2.869792045418115e-10
971651.9287569431 3.66098530169072e-10
1285969.8392392294 4.762775761441508e-10
1702279.480753262 6.672499034757964e-10
2316567.926487104 8.292053737058257e-10
3153800.007860988 1.2116018188324284e-9
4291758.764435778 1.4876426050268525e-9
5842873.087172748 2.177791709146733e-9
7952741.719131436 2.904306578440985e-9
10826434.080096612 4.163685899717586e-9
15150489.596169937 5.095747583706435e-9
21207539.071906574 6.984467059892339e-9
29678429.872170787 8.622783537884416e-9
41533284.11997744 1.0691873846304062e-8
58116658.333992764 1.264625913282713e-8
81321428.04198469 1.4957889735099808e-8
113778635.53629108 1.691322992102995e-8
159164941.19668669 1.7940374982388667e-8
222610003.20247242 1.7518058866158674e-8
311298918.9087847 1.6116892757520646e-8
435204000.7910718 1.3297603018226192e-8
591535528.897035 1.0153286732481977e-8
760274514.2832365 7.672575735396138e-9
893454606.1874692 5.6492488506622455e-9
1083125758.0010238 4.056489776508581e-9
1261553242.2808995 2.8285269881293898e-9
1474174866.4216998 2.0257233242930126e-9
1656366581.7515886 1.4045982560554718e-9
1850804844.3727496 9.971164182258824e-10
1944734526.482631 7.153643980148039e-10
2184992225.6414237 4.878757356231566e-10
2440883562.422561 3.1368121077258996e-10
2726378692.5282373 1.91131163572478e-10
3044991410.4804425 1.1230697751967412e-10
3360212954.643486 6.509450869104993e-11
3695698163.9369297 4.90629312967706e-11
