71
14.153988547402994 -10.286640521050535
14.231553688613355 -10.244781653533366
14.291029008646777 -10.141710095859287
14.360163449937017 -10.078161678024877
14.448998327255532 -9.988099837686212
14.531202924635114 -9.907549557892512
14.567002826524815 -9.836856522142371
14.639691634990895 -9.77734074506795
14.727434703551651 -9.699828584064619
14.810965359523152 -9.619267917352209
14.860402097716886 -9.54134251375479
14.935156968365717 -9.472493832688768
15.021780364396866 -9.403074284303706
15.10531257840943 -9.321305025570163
15.164480745601052 -9.233109245810686
15.246614278765573 -9.15962036108128
15.329954883552045 -9.074436276297453
15.411989876788859 -9.001918601788047
15.490747643861024 -8.921467060203259
15.574675861198509 -8.847898258822587
15.654726043650674 -8.770722697999279
15.709419224050864 -8.685801914271497
15.79304963732985 -8.634819124941025
15.875083846117613 -8.566535799362228
15.953437837099436 -8.493017641366265
16.02519932713664 -8.420467909842136
16.111262513659064 -8.355257215515689
16.195190925472364 -8.287032268888442
16.27527448978514 -8.20982535932188
16.37020766228619 -8.121813820887734
16.461295888793437 -8.073439431783799
16.54446741159285 -8.038340228225954
16.63311279450395 -7.9690604228204185
16.718348039359494 -7.926442936622119
16.804767579911626 -7.8810081998040244
16.896483226821722 -7.833282819738468
16.982767673505442 -7.7946169730822055
17.07027435409651 -7.769178256373328
17.157786066353033 -7.753479261887702
17.245292997444576 -7.7455075122754184
17.332801903177984 -7.74895584311404
17.422203957193982 -7.767936973567358
17.510912128724794 -7.776639066948224
17.590303368128634 -7.849381696958976
17.666924940898795 -7.9033471654575695
17.739053095765875 -7.95024719388323
17.783414007842108 -8.019366789903867
17.854758929613258 -8.082718259632726
17.920434841710748 -8.17137554437142
17.976570509745237 -8.25699773118618
18.024916464556483 -8.342546385507037
18.066679926761168 -8.429413866309613
18.1124240077908 -8.5411733683233
18.153336114713586 -8.640978871661249
18.238033551083767 -8.89369348764641
18.265563036847407 -8.995829150387573
18.289428403349454 -9.079906950101075
18.313295515089266 -9.16275382975286
18.33517295819719 -9.245319189296827
18.360873513208563 -9.334250201606102
18.39199483338543 -9.421330997764818
18.41519377998747 -9.576718072923484
18.398814664989924 -9.48520263296328
18.437000202231623 -9.692636624010959
18.462456399092048 -9.796415071885507
18.478367338180508 -9.889349694698177
18.49427846163717 -9.97266262604493
18.51814397400819 -10.074751355202656
18.534055312012917 -10.278028717311441
18.540786057425354 -10.183644671237465
18.203500671655252 -8.760372733496986
