73
13.02743514656728, -9.901666521404861
13.135182802378207, -9.751534688868524
13.238245777501701, -9.691437444518424
13.341308752625197, -9.632665995894282
13.444371727748692, -9.574888894064609
13.547434702872188, -9.518106139029403
13.650497677995682, -9.460991935062708
13.753560653119177, -9.404540628958989
13.856623628242673, -9.34908366964974
13.959686603366167, -9.290975118888577
14.062749578489663, -9.23452381278486
14.165812553613158, -9.17873540454412
14.268875528736654, -9.122946996303382
14.371938503860148, -9.067158588062643
14.475001478983643, -9.013690322342327
14.578064454107139, -8.959227709827545
14.681127429230633, -8.905096546244252
14.78419040435413, -8.852954076249896
14.887253379477624, -8.799154361598092
14.99031635460112, -8.746680442672247
15.093379329724614, -8.696195217335333
15.196442304848109, -8.646372889861402
15.299505279971605, -8.596550562387467
15.4025682550951, -8.545733888119068
15.505631230218594, -8.495248662782156
15.60869420534209, -8.443437641719289
15.711757180465586, -8.392952416382377
15.81482015558908, -8.345450231428869
15.917883130712575, -8.301925433653231
16.02094610583607, -8.260057880535038
16.124009080959567, -8.220179021005782
16.22707205608306, -8.18262030399695
16.330135031206556, -8.146718831645565
16.433198006330052, -8.1101544614312
16.536260981453545, -8.072065426131985
16.63932395657704, -8.047300637878639
16.742386931700537, -8.022336980266395
16.84544990682403, -7.999693465174579
16.948512881947526, -7.980032990466165
17.051575857071022, -7.959378168963283
17.154638832194518, -7.9420378367752935
17.257701807318014, -7.931989381080067
17.360764782441507, -7.925255414699732
17.463827757565003, -7.9261447737436495
17.5668907326885, -7.936977600732243
17.66995370781199, -7.958748242459981
17.773016682935488, -7.989136556406439
17.876079658058984, -8.021513563941832
17.979142633182477, -8.0608509990385
18.082205608305973, -8.108143208490908
18.18526858342947, -8.163721641230545
18.28833155855296, -8.228580644051883
18.382025172301596, -8.303797763408452
18.4569800633005, -8.382336435403774
18.527250273611976, -8.478705499981093
18.577930001048735, -8.565700649405533
18.626480328173027, -8.647519078443857
18.68184473629722, -8.729358186887588
18.753453426805102, -8.828550250013523
18.80833111485787, -8.923861675003966
18.855177921732185, -9.008764314439858
18.897340047919073, -9.09358057759007
18.938981654029575, -9.177850480244487
18.972294938917976, -9.264798214402209
19.00508770373, -9.34792692444774
19.033195787854588, -9.42871658921965
19.057957671488154, -9.513676449252054
19.074186743869614, -9.602920298086266
19.10815067885349, -9.70269325934498
19.117801047120423, -9.795118178828258
19.143979057591626, -9.88167894825732
19.150523560209425, -9.983539853687589
19.176701570680628, -10.075194001724462
