12
16.0	-6.10108e-14
16.5	-4.1918e-13
17.0	-2.59709e-12
17.5	-1.37188e-11
18.0	-5.7503e-11
18.5	-1.55726e-10
19.0	-1.42306e-10
19.5	-5.65294e-12
20.0	-1.08665e-17
20.5	-2.24694e-36
21.0	-1.23582e-95
21.5	-3.7873e-227
