28
8.0	0.0
8.5	0.0
9.0	3.00404e-17
9.5	9.23119e-17
10.0	2.67574e-16
10.5	7.30881e-16
11.0	1.88431e-15
11.5	4.58002e-15
12.0	1.04982e-14
12.5	2.26754e-14
13.0	4.58876e-14
13.5	2.27191e-12
14.0	2.2407e-11
14.5	5.89885e-11
15.0	5.83332e-11
15.5	2.52968e-12
16.0	1.30198e-17
16.5	2.97158e-34
17.0	8.10772e-87
17.5	2.7038e-253
18.0	0.0
18.5	0.0
19.0	0.0
19.5	0.0
20.0	0.0
20.5	0.0
21.0	0.0
21.5	0.0
