"Source Name","Association","RA","Dec","Classification (code)","TEV Cat","TEV Association","Classification","Light Curve(Likelihood)","Spectrum","DataAccess"
"3FGL J1518.2-5232",,"229.571","-52.5349",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1520.3+4209","B3 1518+423","230.093","42.1545","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1520.8-0348","NVSS J152048-034850","230.203","-3.812","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1521.1+5543","SDSS J152034.98+554256.9","230.296","55.7222","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1521.8+4340","B3 1520+437","230.466","43.6738","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1521.9-5736","LAT PSR J1522-5734","230.486","-57.6111","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1522.1+3144","B2 1520+31","230.543","31.7365","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1522.6-2730","PKS 1519-273","230.662","-27.5082","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1525.2-5905","PMN J1524-5903","231.317","-59.0873","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1525.8-0834",,"231.47","-8.5792",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1526.3-4505",,"231.586","-45.0861",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1527.0-3804",,"231.754","-38.0803",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1528.1-2904",,"232.036","-29.0676",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1528.3-5836",,"232.078","-58.6077",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1528.7-2247",,"232.175","-22.7871",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1529.5+6733",,"232.399","67.5592",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1531.0+5737","87GB 152947.5+574636","232.767","57.6215","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1531.8+4704","1RXS J153148.8+465912","232.954","47.0814","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1532.0-2618",,"233.014","-26.3034",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1532.0+3018","RX J1531.9+3016","233.022","30.3084","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1532.7-1319","TXS 1530-131","233.188","-13.3249","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1533.2+1852","RX J1533.1+1854","233.312","18.8712","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1533.5+3416","RX J1533.3+3416","233.387","34.2811","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1533.8-5231",,"233.473","-52.5326",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1534.4+5323","1ES 1533+535","233.607","53.3984","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1534.5+0128","PKS 1532+01","233.645","1.4826","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1535.0+3721","RGB J1534+372","233.754","37.3654","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1535.7+3920","RX J1535.4+3922","233.931","39.3348","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1536.3-4949","PSR J1536-4948","234.099","-49.8225","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J1536.6+8331","NVSS J153556+832614","234.162","83.5316","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1537.8-8000","PMN J1537-7958","234.47","-80.0088","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1538.4-4656",,"234.603","-46.9354",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1539.2-3324",,"234.823","-33.4142",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1539.5+2746","MG2 J153938+2744","234.887","27.7668","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1539.8-1128","PMN J1539-1128","234.958","-11.4788","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1540.1+8155","1ES 1544+820","235.025","81.9236","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1540.8+1449","4C +14.60","235.201","14.8329","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1541.6+1414",,"235.403","14.234",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1541.8+1105","MG1 J154207+1110","235.462","11.0923","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1542.4-5911",,"235.622","-59.1982",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1542.9+6129","GB6 J1542+6129","235.738","61.4953","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1542.9-5141","PSR J1543-5149","235.746","-51.6924","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1543.5+0451","CGCG 050-083","235.879","4.8636","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1543.5-0244",,"235.889","-2.7484",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1544.0+4938","PSR J1544+4937","236.018","49.6498","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1544.1-2555",,"236.028","-25.9205",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1544.6-1125",,"236.17","-11.4275",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1545.0-6641",,"236.269","-66.6916",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1546.0+0818","1RXS J154604.6+081912","236.502","8.3072","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1546.6+1812","MG1 J154628+1817","236.672","18.2044","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1547.1-2801","1RXS J154711.8-280222","236.782","-28.0301","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1548.4+1455",,"237.11","14.9256",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1548.8-2250","PMN J1548-2251","237.215","-22.849","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1549.0+6309","SDSS J154958.45+631021.2","237.26","63.153","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1549.1-5347c",,"237.3","-53.7842","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1549.4+0237","PKS 1546+027","237.372","2.6309","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1549.4-4832",,"237.375","-48.5384",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1549.5+1709","MG1 J154930+1708","237.377","17.1565","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1549.7-0658","NVSS J154952-065907","237.444","-6.9772","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1549.9-3044",,"237.475","-30.7455",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1550.3+7409","87GB 155014.9+741816","237.598","74.1573","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1550.4+6027",,"237.623","60.4619",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1550.5+0526","4C +05.64","237.639","5.4451","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1551.1-5610",,"237.779","-56.1751","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1552.1+0852","TXS 1549+089","238.033","8.8766","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1552.8-5330",,"238.212","-53.5131",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1552.9-5610",,"238.231","-56.1688","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1553.1+5437",,"238.292","54.6242",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1553.3-0322c",,"238.347","-3.3814",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1553.3-2421","PKS 1550-242","238.349","-24.3593","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1553.5-3118","1RXS J155333.4-311841","238.377","-31.3061","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1553.5+1256","PKS 1551+130","238.386","12.9457","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1554.4-5315c",,"238.61","-53.2619",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1554.4+2010","1ES 1552+203","238.611","20.1696","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1555.7+1111","PG 1553+113","238.936","11.1939","BLL","P","PG 1553+113","BL LAC","Link","Link","Link"
"3FGL J1557.0-4225",,"239.264","-42.4218",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1557.4-7040","PKS 1552-705","239.374","-70.6777","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1558.9-6432","PMN J1558-6432","239.738","-64.5413","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1558.9+5625","TXS 1557+565","239.742","56.4176","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1559.7+8512","WN B1609.6+8517","239.944","85.2129","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1559.8-2525","NVSS J160005-252439","239.966","-25.422","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1559.9+2319","87GB 155744.0+232525","239.987","23.3263","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1600.3-5810","MRC 1556-580","240.076","-58.1686","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1600.8-3053","PSR J1600-3053","240.212","-30.8908","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1601.9+2306",,"240.489","23.1108",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1602.8-1924",,"240.72","-19.4073",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1603.7-6011",,"240.931","-60.1953",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1603.7+1106","MG1 J160340+1106","240.949","11.108","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1603.9-4903","PMN J1603-4904","240.979","-49.0643","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1604.4-4442","PMN J1604-4441","241.109","-44.7148","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1604.6+5714","GB6 J1604+5714","241.17","57.2413","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1606.1+5630","RBS 1558","241.548","56.5068","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1607.0+1551","4C +15.54","241.764","15.8624","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1607.9-2040","NVSS J160756-203942","241.987","-20.6694","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1608.6+1029","4C +10.45","242.171","10.4988","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1610.6-3956","PMN J1610-3958","242.65","-39.9422","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1610.8-6649","PMN J1610-6649","242.706","-66.8222","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1611.9+1404",,"242.981","14.0791",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1612.4-3100","NVSS J161219-305937","243.102","-31.0151","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1613.4-4222",,"243.366","-42.3738",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1613.8+3410","OS 319","243.455","34.1821","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1614.5-2231","PSR J1614-2230","243.63","-22.5224","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1615.3-5146e",,"243.83","-51.78","spp","E","HESS J1614-518","SNR/PWN","Link","Link","Link"
"3FGL J1615.6-4450",,"243.914","-44.8374",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1615.8+4712","TXS 1614+473","243.954","47.2105","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1616.2-5054e","HESS J1616-508","244.06","-50.91","PWN","E","HESS J1616-508","Pulsar wind nebula","Link","Link","Link"
"3FGL J1616.4+4631","MG4 J161600+4632","244.119","46.5176","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1616.8-5343",,"244.205","-53.7243",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1616.8+4111","B3 1615+412","244.213","41.1922","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1616.8+5846",,"244.216","58.783",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1616.8-2300","M80","244.219","-23.0108","glc","N",,"Globular cluster","Link","Link","Link"
"3FGL J1617.3-2519","PMN J1617-2537","244.348","-25.3315","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1617.4-5846","MRC 1613-586","244.368","-58.7673","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1617.7-7717","PKS 1610-77","244.447","-77.2986","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1617.8+5137","TXS 1616+517","244.452","51.6202","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1618.8+5520",,"244.704","55.3455",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1619.0-5014c",,"244.773","-50.2437",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1619.1+7538",,"244.799","75.6414",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1620.0-5101",,"245.009","-51.0278",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1620.8-5149",,"245.203","-51.8298",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1620.8-4928","PSR J1620-4927","245.204","-49.4705","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1621.1-2331","PKS 1617-235","245.279","-23.5227","agn","N",,"Non-blazar active galaxy","Link","Link","Link"
"3FGL J1622.9-5004",,"245.726","-50.0753",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1622.9-0312","PSR J1622-03","245.741","-3.2039","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J1624.1-4700",,"246.042","-47.0058",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1624.2-4041",,"246.059","-40.6865",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1624.2-3957",,"246.066","-39.9566",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1624.8-4233",,"246.2","-42.5662",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1625.0+5651","SBS 1623+569","246.252","56.8639","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1625.1-0021",,"246.279","-0.3586",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1625.2-2845",,"246.308","-28.7539",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1625.6-2058",,"246.422","-20.9788",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1625.7-2527","PKS 1622-253","246.445","-25.4556","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1625.9+4125","B3 1624+414","246.5","41.4225","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1626.0-2951","PKS 1622-29","246.518","-29.8624","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J1626.1+3512","RGB J1626+352","246.546","35.2152","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1626.2-4911",,"246.569","-49.1973",,"E","HESS J1626-490","Unassociated","Link","Link","Link"
"3FGL J1626.2-2428c",,"246.572","-24.4669",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1626.3-4406",,"246.579","-44.1117",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1626.4-7640","PKS 1619-765","246.611","-76.6696","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1627.8+3217",,"246.968","32.2988",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.0-3203","PSR J1628-3205","247.016","-32.0608","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J1628.1-3344",,"247.027","-33.7417",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.1-5740",,"247.034","-57.6754",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.1+0254",,"247.042","2.9092",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.2-2431c",,"247.069","-24.528",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.2+7703","6C B163030.4+771303","247.07","77.0508","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1628.4-4546",,"247.116","-45.7778",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.7-8056",,"247.176","-80.9341",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1628.9-4852",,"247.238","-48.8741","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1630.2+3733","PSR J1630+3734","247.553","37.5621","PSR","N",,"Pulsar","Link","Link","Link"
"3FGL J1630.2-1052",,"247.554","-10.867",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1630.3-6126",,"247.584","-61.4358",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1630.3-4346",,"247.594","-43.7672",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1630.6+8232","NGC 6251","247.652","82.535","rdg","N",,"Radio galaxy","Link","Link","Link"
"3FGL J1630.7+5222","TXS 1629+524","247.681","52.3668","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1630.8+1047","MG1 J163119+1051","247.712","10.7966","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1632.4-4820","PSR J1632-4818","248.111","-48.337","psr","N",,"Pulsar","Link","Link","Link"
"3FGL J1632.8+3838",,"248.202","38.6477",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1633.0-4746e","HESS J1632-478","248.25","-47.77","PWN","E","HESS J1632-478","Pulsar wind nebula","Link","Link","Link"
"3FGL J1635.2+3809","4C +38.41","248.812","38.1525","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J1635.3+4257",,"248.85","42.9645",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1636.2-4709c",,"249.058","-47.1595","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1636.2-4734","SNR G337.0-00.1","249.069","-47.5803","snr","N",,"Supernova remnant","Link","Link","Link"
"3FGL J1636.7+2624","NVSS J163651+262657","249.187","26.416","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1637.1+1314","1RXS J163717.1+131418","249.284","13.2447","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1637.6-3449","NVSS J163750-344915","249.415","-34.8222","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1637.7+4715","4C +47.44","249.431","47.264","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1637.8+7325","RX J1637.9+7326","249.468","73.419","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1637.9+5719","OS 562","249.493","57.3269","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1638.6-4654",,"249.65","-46.9017","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1639.4-5146",,"249.87","-51.7788",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1639.8+4125","MG4 J163918+4127","249.97","41.4283","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1640.4-4634c",,"250.118","-46.5803","spp","E","HESS J1640-465","SNR/PWN","Link","Link","Link"
"3FGL J1640.6-4917",,"250.156","-49.289",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1640.6+3945","NRAO 512","250.159","39.7553","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J1640.9+1142","TXS 1638+118","250.247","11.7066","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1641.1-4619c",,"250.283","-46.33","spp","P","HESS J1641-463","SNR/PWN","Link","Link","Link"
"3FGL J1641.5-5319",,"250.378","-53.3237",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1641.5-2856",,"250.392","-28.948",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1641.8-0619","TXS 1639-062","250.452","-6.3241","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1642.4+8045",,"250.612","80.7641",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1642.9+3950","3C 345","250.748","39.8487","FSRQ","N",,"FSRQ","Link","Link","Link"
"3FGL J1643.6-5002",,"250.914","-50.0393",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1643.6-0642","NVSS J164328-064619","250.921","-6.7058","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1644.4+2632",,"251.123","26.5423",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1644.6-0911",,"251.174","-9.1856",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1645.2-5747","AT20G J164513-575122","251.323","-57.7898","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1645.7-2149",,"251.448","-21.8241",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1645.9-5420",,"251.484","-54.3489","spp","N",,"SNR/PWN","Link","Link","Link"
"3FGL J1645.9+6336","TXS 1645+635","251.498","63.6109","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1646.9-1332",,"251.748","-13.5478",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1647.1-6438","PMN J1647-6437","251.781","-64.6448","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1647.4+4950","SBS 1646+499","251.873","49.8372","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1648.0+4230",,"252.018","42.5102",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1648.3-4611","PSR J1648-4611","252.096","-46.1964","PSR","E","Westerlund 1","Pulsar","Link","Link","Link"
"3FGL J1648.5-4829","PMN J1648-4826","252.15","-48.494","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1648.6-5635",,"252.166","-56.5841",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1649.4+5238","87GB 164812.2+524023","252.367","52.6345","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1649.6-3007",,"252.42","-30.1293",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1650.0-4438c",,"252.507","-44.6387",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1650.0+0356",,"252.514","3.9488",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1650.2-5044","PMN J1650-5044","252.564","-50.7488","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1650.3-4600",,"252.599","-46.0141",,"E","Westerlund 1","Unassociated","Link","Link","Link"
"3FGL J1650.8+0830","MG1 J165034+0824","252.714","8.5141","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1651.5-4626",,"252.898","-46.434",,"E","Westerlund 1","Unassociated","Link","Link","Link"
"3FGL J1651.6+7219","RX J1651.6+7218","252.911","72.3182","bll","N",,"BL LAC","Link","Link","Link"
"3FGL J1652.2-4649",,"253.063","-46.83",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1652.8-4351",,"253.203","-43.8566",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1653.6-0158",,"253.419","-1.9801",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1653.9+3945","Mkn 501","253.478","39.754","BLL","P","Markarian 501","BL LAC","Link","Link","Link"
"3FGL J1654.0-4617",,"253.501","-46.2965",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1654.3-4907",,"253.598","-49.1218",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1655.1-4644",,"253.78","-46.7347",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1655.1-3954",,"253.784","-39.9047",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1655.5-4748",,"253.896","-47.8087",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1655.7-4712",,"253.947","-47.2105",,"N",,"Unassociated","Link","Link","Link"
"3FGL J1656.0+2044","MG2 J165546+2043","254.008","20.7389","bcu","N",,"Blazar candidate","Link","Link","Link"
"3FGL J1656.2-3303","Swift J1656.3-3302","254.075","-33.0519","fsrq","N",,"FSRQ","Link","Link","Link"
"3FGL J1656.8-2010","1RXS J165655.0-201049","254.218","-20.1747","bcu","N",,"Blazar candidate","Link","Link","Link"
