,electric_field_1m_V_per_m,time_s
239,-3.373801552e-68,9.21030562137e-08
240,9.05229264656e-69,9.24884246497e-08
241,-2.42870528506e-69,9.28737930858e-08
242,6.51580639479e-70,9.32591615218e-08
243,-1.74798855414e-70,9.36445299579e-08
244,4.68906217751e-71,9.40298983939e-08
245,-1.25779633312e-71,9.441526683e-08
246,3.37373922951e-72,9.4800635266e-08
247,-9.04876849311e-73,9.5186003702e-08
248,2.42685676409e-73,9.55713721381e-08
249,-6.5084179118e-74,9.59567405741e-08
250,1.7453529073e-74,9.63421090102e-08
251,-4.68023352011e-75,9.67274774462e-08
252,1.25495498169e-75,9.71128458822e-08
253,-3.36484474936e-76,9.74982143183e-08
254,9.02148594062e-77,9.78835827543e-08
255,-2.41861744583e-77,9.82689511904e-08
256,6.48383924402e-78,9.86543196264e-08
257,-1.73809351622e-78,9.90396880624e-08
258,4.65896845546e-79,9.94250564985e-08
259,-1.24876872318e-79,9.98104249345e-08
260,3.34695402389e-80,1.00195793371e-07
261,-8.97000832598e-81,1.00581161807e-07
262,2.40387113176e-81,1.00966530243e-07
263,-6.44176119242e-82,1.01351898679e-07
264,1.72612810763e-82,1.01737267115e-07
265,-4.62504807521e-83,1.02122635551e-07
266,1.23917931392e-83,1.02508003987e-07
267,-3.31991209387e-84,1.02893372423e-07
268,8.89392339174e-85,1.03278740859e-07
269,-2.38250814838e-85,1.03664109295e-07
270,6.38189200311e-86,1.04049477731e-07
271,-1.70937907233e-86,1.04434846167e-07
272,4.57826594062e-87,1.04820214603e-07
273,-1.22613184406e-87,1.05205583039e-07
274,3.28357291313e-88,1.05590951475e-07
275,-8.79284270969e-89,1.05976319911e-07
276,2.35442519299e-89,1.06361688347e-07
277,-6.30395695457e-90,1.06747056783e-07
278,1.68777335471e-90,1.07132425219e-07
279,-4.51842778699e-91,1.07517793655e-07
280,1.20957465847e-91,1.07903162091e-07
281,-3.23779913688e-92,1.08288530527e-07
282,8.66640111451e-93,1.08673898963e-07
283,-2.31952518213e-93,1.09059267399e-07
284,6.20769795213e-94,1.09444635836e-07
285,-1.66124234427e-94,1.09830004272e-07
286,4.44535123331e-95,1.10215372708e-07
287,-1.18945927902e-95,1.10600741144e-07
288,3.18246191384e-96,1.1098610958e-07
289,-8.5142561476e-97,1.11371478016e-07
290,2.27771710277e-97,1.11756846452e-07
291,-6.09287312975e-98,1.12142214888e-07
292,1.62972176905e-98,1.12527583324e-07
293,-4.35886549711e-99,1.1291295176e-07
294,1.16574032832e-99,1.13298320196e-07
295,-3.11744068208e-100,1.13683688632e-07
296,8.33608751057e-101,1.14069057068e-07
297,-2.22891586606e-101,1.14454425504e-07
298,5.95925645873e-102,1.1483979394e-07
299,-1.59315159093e-102,1.15225162376e-07
300,4.25881111432e-103,1.15610530812e-07
301,-1.1383754547e-103,1.15995899248e-07
302,3.04262296838e-104,1.16381267684e-07
303,-8.13159652866e-105,1.1676663612e-07
304,2.17304216375e-105,1.17152004556e-07
305,-5.80663736347e-106,1.17537372992e-07
306,1.55147590278e-106,1.17922741428e-07
307,-4.14503966412e-107,1.18308109864e-07
308,1.10732525868e-107,1.18693478301e-07
309,-2.95790419133e-108,1.19078846737e-07
310,7.90050562357e-109,1.19464215173e-07
311,-2.11002232713e-109,1.19849583609e-07
312,5.63482034408e-110,1.20234952045e-07
313,-1.50464282755e-110,1.20620320481e-07
314,4.01741349877e-111,1.21005688917e-07
315,-1.07255322055e-111,1.21391057353e-07
316,2.86318746778e-112,1.21776425789e-07
317,-7.64255779579e-113,1.22161794225e-07
318,2.03978818852e-113,1.22547162661e-07
319,-5.4436246057e-114,1.22932531097e-07
320,1.45260441901e-114,1.23317899533e-07
321,-3.8758054782e-115,1.23703267969e-07
322,1.03402562948e-115,1.24088636405e-07
323,-2.75838342288e-116,1.24474004841e-07
324,7.35751611618e-117,1.24859373277e-07
325,-1.96227694525e-117,1.25244741713e-07
326,5.23288369451e-118,1.25630110149e-07
327,-1.39531656443e-118,1.26015478585e-07
328,3.72009870938e-119,1.26400847021e-07
329,-9.91711513703e-120,1.26786215457e-07
330,2.64341000346e-120,1.27171583893e-07
331,-7.04516322674e-121,1.27556952329e-07
332,1.87743102602e-121,1.27942320765e-07
333,-5.00244514028e-122,1.28327689202e-07
334,1.33273888884e-122,1.28713057638e-07
335,-3.55018629045e-123,1.29098426074e-07
336,9.45582572064e-124,1.2948379451e-07
337,-2.51819229485e-124,1.29869162946e-07
338,6.70530085032e-125,1.30254531382e-07
339,-1.78519795977e-125,1.30639899818e-07
340,4.75217010536e-126,1.31025268254e-07
341,-1.26483466121e-126,1.3141063669e-07
342,3.36597105937e-127,1.31796005126e-07
343,-8.95613106789e-128,1.32181373562e-07
344,2.38266234092e-128,1.32566741998e-07
345,-6.33774930923e-129,1.32952110434e-07
346,1.68553024684e-129,1.3333747887e-07
347,-4.48193304006e-130,1.33722847306e-07
348,1.19157070217e-130,1.34108215742e-07
349,-3.16736534723e-131,1.34493584178e-07
350,8.41779957455e-132,1.34878952614e-07
351,-2.23675896744e-132,1.3526432105e-07
352,5.94234705257e-133,1.35649689486e-07
353,-1.57838523253e-133,1.36035057922e-07
354,4.19162134418e-134,1.36420426358e-07
355,-1.11291729349e-134,1.36805794794e-07
356,2.95429073593e-135,1.3719116323e-07
357,-7.84062436168e-136,1.37576531667e-07
358,2.08042760866e-136,1.37961900103e-07
359,-5.51895019215e-137,1.38347268539e-07
360,1.46372498289e-137,1.38732636975e-07
361,-3.88113503489e-138,1.39118005411e-07
362,1.02884808917e-138,1.39503373847e-07
363,-2.72667782034e-139,1.39888742283e-07
364,7.22442263923e-140,1.40274110719e-07
365,-1.913620137e-140,1.40659479155e-07
366,5.06743204693e-141,1.41044847591e-07
367,-1.34151616285e-141,1.41430216027e-07
368,3.55038642045e-142,1.41815584463e-07
369,-9.39340028201e-143,1.42200952899e-07
370,2.48446597485e-143,1.42586321335e-07
371,-6.56903508124e-144,1.42971689771e-07
372,1.7362946959e-144,1.43357058207e-07
373,-4.58768269566e-145,1.43742426643e-07
374,1.21172991652e-145,1.44127795079e-07
375,-3.19929978006e-146,1.44513163515e-07
376,8.44373248838e-147,1.44898531951e-07
377,-2.22760312406e-147,1.45283900387e-07
378,5.87432521259e-148,1.45669268823e-07
379,-1.54841553571e-148,1.46054637259e-07
380,4.07960853788e-149,1.46440005695e-07
381,-1.07434174974e-149,1.46825374131e-07
382,2.82781104953e-150,1.47210742568e-07
383,-7.43931004552e-151,1.47596111004e-07
384,1.95604551782e-151,1.4798147944e-07
385,-5.14017880686e-152,1.48366847876e-07
386,1.34995285262e-152,1.48752216312e-07
387,-3.54313186292e-153,1.49137584748e-07
388,9.29331414757e-154,1.49522953184e-07
389,-2.43586751277e-154,1.4990832162e-07
390,6.37999581457e-155,1.50293690056e-07
391,-1.66975751033e-155,1.50679058492e-07
392,4.36650329545e-156,1.51064426928e-07
393,-1.14088263053e-156,1.51449795364e-07
394,2.97819042684e-157,1.518351638e-07
395,-7.76682797018e-158,1.52220532236e-07
396,2.02342749892e-158,1.52605900672e-07
397,-5.26568217285e-159,1.52991269108e-07
398,1.36871134339e-159,1.53376637544e-07
399,-3.55322718755e-160,1.5376200598e-07
400,9.21186485906e-161,1.54147374416e-07
401,-2.38473703725e-161,1.54532742852e-07
402,6.1638380411e-162,1.54918111288e-07
403,-1.59046008515e-162,1.55303479724e-07
404,4.09629021872e-163,1.5568884816e-07
405,-1.05288693361e-163,1.56074216596e-07
406,2.70029950088e-164,1.56459585032e-07
407,-6.9085151541e-165,1.56844953469e-07
408,1.76273914581e-165,1.57230321905e-07
409,-4.48426256723e-166,1.57615690341e-07
410,1.13694480498e-166,1.58001058777e-07
411,-2.87176899107e-167,1.58386427213e-07
412,7.22271663627e-168,1.58771795649e-07
413,-1.80768920305e-168,1.59157164085e-07
414,4.49870146497e-169,1.59542532521e-07
415,-1.11217844836e-169,1.59927900957e-07
416,2.72805781659e-170,1.60313269393e-07
417,-6.62871361979e-171,1.60698637829e-07
418,1.59209470353e-171,1.61084006265e-07
419,-3.76860177168e-172,1.61469374701e-07
420,8.75384663322e-173,1.61854743137e-07
421,-1.982399907e-173,1.62240111573e-07
422,4.33050492441e-174,1.62625480009e-07
423,-8.95217068428e-175,1.63010848445e-07
424,1.68239348928e-175,1.63396216881e-07
425,-2.57269992887e-176,1.63781585317e-07
426,1.66541780149e-177,1.64166953753e-07
427,9.6606028332e-178,1.64552322189e-07
428,-6.40328660022e-178,1.64937690625e-07
429,2.74598429734e-178,1.65323059061e-07
430,-1.01397205556e-178,1.65708427497e-07
431,3.46799717674e-179,1.66093795934e-07
432,-1.13199535667e-179,1.6647916437e-07
433,3.5804082638e-180,1.66864532806e-07
434,-1.10705095626e-180,1.67249901242e-07
435,3.36483588039e-181,1.67635269678e-07
436,-1.00912051395e-181,1.68020638114e-07
437,2.99396819313e-182,1.6840600655e-07
438,-8.80463088211e-183,1.68791374986e-07
439,2.57018102202e-183,1.69176743422e-07
440,-7.45573153619e-184,1.69562111858e-07
441,2.15116326739e-184,1.69947480294e-07
442,-6.17760215613e-185,1.7033284873e-07
443,1.76676950193e-185,1.70718217166e-07
444,-5.0345368619e-186,1.71103585602e-07
445,1.42998360811e-186,1.71488954038e-07
446,-4.04985790974e-187,1.71874322474e-07
447,1.14395621088e-187,1.7225969091e-07
448,-3.22363663978e-188,1.72645059346e-07
449,9.06445426644e-189,1.73030427782e-07
450,-2.54375974163e-189,1.73415796218e-07
451,7.12556669178e-190,1.73801164654e-07
452,-1.99266057655e-190,1.7418653309e-07
453,5.56381261868e-191,1.74571901526e-07
454,-1.55126335703e-191,1.74957269962e-07
455,4.31932520492e-192,1.75342638398e-07
456,-1.20116481957e-192,1.75728006835e-07
457,3.33642039107e-193,1.76113375271e-07
458,-9.25725342314e-194,1.76498743707e-07
459,2.56587544288e-194,1.76884112143e-07
460,-7.10505149385e-195,1.77269480579e-07
461,1.96562673151e-195,1.77654849015e-07
462,-5.43324032794e-196,1.78040217451e-07
463,1.50058605157e-196,1.78425585887e-07
464,-4.14119311199e-197,1.78810954323e-07
465,1.14200937338e-197,1.79196322759e-07
466,-3.14709015445e-198,1.79581691195e-07
467,8.66679620484e-199,1.79967059631e-07
468,-2.38523607092e-199,1.80352428067e-07
469,6.56054744038e-200,1.80737796503e-07
470,-1.80341799092e-200,1.81123164939e-07
471,4.95462980112e-201,1.81508533375e-07
472,-1.36048791673e-201,1.81893901811e-07
473,3.73384553162e-202,1.82279270247e-07
474,-1.02424793965e-202,1.82664638683e-07
475,2.80833754497e-203,1.83050007119e-07
476,-7.69656292475e-204,1.83435375555e-07
477,2.1084098832e-204,1.83820743991e-07
478,-5.77339035863e-205,1.84206112427e-07
479,1.58026901605e-205,1.84591480863e-07
480,-4.32375966925e-206,1.84976849299e-07
481,1.18257404108e-206,1.85362217736e-07
482,-3.23323261157e-207,1.85747586172e-07
483,8.83675105027e-208,1.86132954608e-07
484,-2.41435053114e-208,1.86518323044e-07
485,6.5942404932e-209,1.8690369148e-07
486,-1.80048901688e-209,1.87289059916e-07
487,4.91452636455e-210,1.87674428352e-07
488,-1.34104210794e-210,1.88059796788e-07
489,3.65827689063e-211,1.88445165224e-07
490,-9.97672095888e-212,1.8883053366e-07
491,2.72006748799e-212,1.89215902096e-07
492,-7.41404956315e-213,1.89601270532e-07
493,2.02031198889e-213,1.89986638968e-07
494,-5.50391357069e-214,1.90372007404e-07
495,1.49905615846e-214,1.9075737584e-07
496,-4.08187905649e-215,1.91142744276e-07
497,1.11122237009e-215,1.91528112712e-07
498,-3.02442626419e-216,1.91913481148e-07
499,8.22978845321e-217,1.92298849584e-07
500,-2.23892915754e-217,1.9268421802e-07
501,6.08976187595e-218,1.93069586456e-07
502,-1.65603963894e-218,1.93454954892e-07
503,4.50249974853e-219,1.93840323328e-07
504,-1.22391493195e-219,1.94225691764e-07
505,3.32632954708e-220,1.94611060201e-07
506,-9.0385274862e-221,1.94996428637e-07
507,2.45555834529e-221,1.95381797073e-07
508,-6.66998300803e-222,1.95767165509e-07
509,1.81143502345e-222,1.96152533945e-07
510,-4.91865049986e-223,1.96537902381e-07
